album image,album_cover_url,album_title,album_url,album_url_copy,author,label,release_country,release_format,release_year
,http://s.pixogs.com/image/R-90-4007957-1352134031-9310.jpeg,The Best Of Harry Belafonte,http://www.discogs.com/Harry-Belafonte-The-Best-Of-Harry-Belafonte/master/344872,/Harry-Belafonte-The-Best-Of-Harry-Belafonte/master/344872,Harry Belafonte,RCA International (Camden)|RCA International (Camden),Netherlands,"2xLP, Comp, Gat",1975
,http://s.pixogs.com/image/R-90-1092187-1241719432.jpeg,Dasanudasa,http://www.discogs.com/Ras-Mandal-Reggae-Dasanudasa/release/1092187,/Ras-Mandal-Reggae-Dasanudasa/release/1092187,Ras Mandal Reggae,Gopal,France,"LP, Album",1980
,http://s.pixogs.com/image/R-90-105428-1137147663.jpeg,WWW,http://www.discogs.com/BugVs-Rootsman-WWW/release/105428,/BugVs-Rootsman-WWW/release/105428,"Bug, The Vs|Rootsman, The",Razor X,UK,"7""",2001
,http://s.pixogs.com/image/R-90-1891051-1305711409.jpeg,King Tubby Meets The Rockers Uptown,http://www.discogs.com/Augustus-Pablo-King-Tubby-Meets-The-Rockers-Uptown/master/150122,/Augustus-Pablo-King-Tubby-Meets-The-Rockers-Uptown/master/150122,Augustus Pablo,Island Records,UK,"7""",1975
,http://s.pixogs.com/image/R-90-1266113-1224160162.jpeg,Brixton Cat,http://www.discogs.com/Joes-All-Stars-Brixton-Cat/master/168961,/Joes-All-Stars-Brixton-Cat/master/168961,Joe's All Stars,Trojan Records,UK,"LP, Album",1969
,http://s.pixogs.com/image/R-90-904065-1225774246.jpeg,Tour,http://www.discogs.com/Capleton-Tour/release/904065,/Capleton-Tour/release/904065,Capleton,Signet Records,US,"12""",1994
,http://s.pixogs.com/image/R-90-1336620-1210749551.jpeg,Fabulous Greatest Hits,http://www.discogs.com/Prince-Buster-Fabulous-Greatest-Hits/release/1336620,/Prince-Buster-Fabulous-Greatest-Hits/release/1336620,Prince Buster,Melodisc Music,UK,"LP, Comp, RE",1980
,http://s.pixogs.com/image/R-90-2087606-1305795151.jpeg,Too Much Pressure,http://www.discogs.com/Selecter-Too-Much-Pressure/release/2087606,/Selecter-Too-Much-Pressure/release/2087606,"Selecter, The",Chrysalis,US,"LP, Album, RE",1980
,http://s.pixogs.com/image/R-90-1103046-1197614402.jpeg,Ragga Jungle Dubs,http://www.discogs.com/Various-Ragga-Jungle-Dubs/master/153097,/Various-Ragga-Jungle-Dubs/master/153097,Various,Greensleeves Records|Greensleeves Records,UK,"CD, Comp, Album",2007
,http://s.pixogs.com/image/R-90-1298276-1207506491.jpeg,Plastic Smile,http://www.discogs.com/Black-Uhurie-Plastic-Smile/master/232738,/Black-Uhurie-Plastic-Smile/master/232738,Black Uhurie*,Gorgon Records,Jamaica,"7""",1978
,http://s.pixogs.com/image/R-90-1002645-1230595784.jpeg,Rhythm Killers,http://www.discogs.com/Sly-Robbie-Rhythm-Killers/release/1002645,/Sly-Robbie-Rhythm-Killers/release/1002645,Sly & Robbie,Island Records,US,"LP, Album",1987
,http://s.pixogs.com/image/R-90-1944417-1254093895.jpeg,"Original Hits - 80s 12""",http://www.discogs.com/Various-Original-Hits-80s-12/release/1944417,/Various-Original-Hits-80s-12/release/1944417,Various,EMI Gold,UK,"6xCD, Comp",2009
,http://s.pixogs.com/image/R-90-1262417-1254070187.jpeg,Baby Why / Be A Man,http://www.discogs.com/Cables-Baby-Why-Be-A-Man/master/443284,/Cables-Baby-Why-Be-A-Man/master/443284,Cables*,Studio One,UK,"7""",1968
,http://s.pixogs.com/image/R-90-3545687-1334771515.jpeg,Part & Parcel,http://www.discogs.com/Skints-Part-Parcel/master/495348,/Skints-Part-Parcel/master/495348,"Skints, The",Bomber Music,UK,"LP, Album",2012
,http://s.pixogs.com/image/R-90-149203-1107974083.jpg,Planet Dub,http://www.discogs.com/Various-Planet-Dub/release/149203,/Various-Planet-Dub/release/149203,Various,Planet Dog,UK,"2xCD, Comp",1995
,http://s.pixogs.com/image/R-90-1559202-1228341031.jpeg,Six Babylon,http://www.discogs.com/Linval-Thompson-Six-Babylon/master/307059,/Linval-Thompson-Six-Babylon/master/307059,Linval Thompson,Clocktower Records,US,LP,
,http://s.pixogs.com/image/R-90-2269309-1313187225.jpeg,Reggae Greats - DJ's,http://www.discogs.com/Various-Reggae-Greats-DJs/master/246512,/Various-Reggae-Greats-DJs/master/246512,Various,Mango|Mango,Canada,"LP, Comp",1984
,http://s.pixogs.com/image/R-90-555828-1131004933.jpeg,In The Summertime,http://www.discogs.com/Shaggy-In-The-Summertime/master/83439,/Shaggy-In-The-Summertime/master/83439,Shaggy,Virgin,UK,"7""",1995
,http://s.pixogs.com/image/R-90-2374183-1280304333.jpeg,Compass Point,http://www.discogs.com/Desmond-Dekker-Compass-Point/master/264070,/Desmond-Dekker-Compass-Point/master/264070,Desmond Dekker,Stiff Records,UK,"LP, Album",1981
,http://s.pixogs.com/image/R-90-4643536-1370870682-1966.jpeg,Heart Made Of Stone / Version,http://www.discogs.com/Viceroys-Heart-Made-Of-Stone-Version/master/449590,/Viceroys-Heart-Made-Of-Stone-Version/master/449590,Viceroys*,Taxi,Jamaica,"7"", Single",1980
,http://s.pixogs.com/image/R-90-33684-1144001370.jpeg,How Many Fingers Am I Holding Up?,http://www.discogs.com/DJ-Slip-How-Many-Fingers-Am-I-Holding-Up/release/33684,/DJ-Slip-How-Many-Fingers-Am-I-Holding-Up/release/33684,DJ Slip,Electric Music Foundation,US,"12""",1997
,http://s.pixogs.com/image/R-90-914094-1176990166.jpeg,Anything For You,http://www.discogs.com/Snow-Anything-For-You/master/91524,/Snow-Anything-For-You/master/91524,Snow (2),Atlantic,Jamaica,"7""",1995
,http://s.pixogs.com/image/R-90-2540441-1293214106.jpeg,Marketplace,http://www.discogs.com/Bunny-Wailer-Marketplace/master/143544,/Bunny-Wailer-Marketplace/master/143544,Bunny Wailer,Solomonic,US,"LP, Album",1985
,http://s.pixogs.com/image/R-90-1097638-1221140384.jpeg,Soul Jazz Records: Singles 2006-2007,http://www.discogs.com/Various-Soul-Jazz-Records-Singles-2006-2007/release/1097638,/Various-Soul-Jazz-Records-Singles-2006-2007/release/1097638,Various,Soul Jazz Records,UK,"2xCD, Comp + CD, Comp, Mixed + Ltd",2007
,http://s.pixogs.com/image/R-90-690926-1314812212.jpeg,Skinhead Moon Stomp / Must Catch A Train,http://www.discogs.com/Symarip-Skinhead-Moon-Stomp-Must-Catch-A-Train/master/418000,/Symarip-Skinhead-Moon-Stomp-Must-Catch-A-Train/master/418000,Symarip,Treasure Isle,UK,"7"", Single",1969
,http://s.pixogs.com/image/R-90-614177-1375605088-6540.jpeg,Two Sevens Clash,http://www.discogs.com/Culture-Two-Sevens-Clash/release/614177,/Culture-Two-Sevens-Clash/release/614177,Culture,Blue Moon,UK,"LP, Album",1983
,http://s.pixogs.com/image/R-90-5315083-1398867892-7811.jpeg,Beyoncé,http://www.discogs.com/Beyonc%C3%A9-Beyonc%C3%A9/release/5315083,/Beyonc%C3%A9-Beyonc%C3%A9/release/5315083,Beyoncé,Not On Label (Beyoncé),Germany,"2xLP, Unofficial, Ltd, Promo, Num",2014
,http://s.pixogs.com/image/R-90-828210-1163069675.jpeg,Mezzanine,http://www.discogs.com/Massive-Attack-Mezzanine/release/828210,/Massive-Attack-Mezzanine/release/828210,Massive Attack,Virgin|Circa,US,"CD, Album, Gat",1998
,http://s.pixogs.com/image/R-90-420605-1187285535.jpeg,Cocaine,http://www.discogs.com/Dillinger-Cocaine/master/316798,/Dillinger-Cocaine/master/316798,Dillinger,Champagne Records,UK,"12"", Whi",1985
,http://s.pixogs.com/image/R-90-445106-1121527866.jpg,Tease Me,http://www.discogs.com/Chaka-Demus-Pliers-Tease-Me/release/445106,/Chaka-Demus-Pliers-Tease-Me/release/445106,Chaka Demus & Pliers,Mango,UK,"12""",1993
,http://s.pixogs.com/image/R-90-3662227-1339346024-1999.png,Best Of Kokua Festival,http://www.discogs.com/Jack-Johnson-Best-Of-Kokua-Festival/release/3662227,/Jack-Johnson-Best-Of-Kokua-Festival/release/3662227,Jack Johnson,Brushfire Records,US,2xLP,2012
,http://s.pixogs.com/image/R-90-1584929-1361344529-6816.jpeg,Nuff Respect,http://www.discogs.com/Lady-G-Nuff-Respect/master/295502,/Lady-G-Nuff-Respect/master/295502,Lady G,Anchor Records (2),US,"12""",1989
,http://s.pixogs.com/image/R-90-1158951-1339958549-5646.jpeg,Riding High,http://www.discogs.com/Bob-Marley-Riding-High/master/142850,/Bob-Marley-Riding-High/master/142850,Bob Marley,Everest Records (5),UK,"LP, Comp",1984
,http://s.pixogs.com/image/R-90-902820-1171887598.jpeg,None Stop Disco Style,http://www.discogs.com/Ranking-Dillinger-None-Stop-Disco-Style/master/6536,/Ranking-Dillinger-None-Stop-Disco-Style/master/6536,Ranking Dillinger*,Abraham|Clocktower Records,Canada,"LP, Album, RP",
,http://s.pixogs.com/image/R-90-2769621-1300220905.jpeg,Lots Of Sign,http://www.discogs.com/Tenor-Saw-Lots-Of-Sign/master/314947,/Tenor-Saw-Lots-Of-Sign/master/314947,Tenor Saw,Youth Promotion,Jamaica,"7""",1985
,http://s.pixogs.com/image/R-90-216004-1104497701.jpg,The Signs,http://www.discogs.com/Iries-In-Roots-Meets-Alpha-Omega-The-Signs/master/143773,/Iries-In-Roots-Meets-Alpha-Omega-The-Signs/master/143773,Iries In Roots* Meets|Alpha & Omega,Buback,Germany,"LP, Album",1994
,http://s.pixogs.com/image/R-90-3997888-1356361051-7960.jpeg,Message From The Meditations,http://www.discogs.com/Meditations-Message-From-The-Meditations/master/195370,/Meditations-Message-From-The-Meditations/master/195370,"Meditations, The",Double-D Records,Jamaica,LP,1976
,http://s.pixogs.com/image/R-90-1058864-1190888876.jpeg,Stop Yu Loafing,http://www.discogs.com/Jah-Thomas-Stop-Yu-Loafing/master/472336,/Jah-Thomas-Stop-Yu-Loafing/master/472336,Jah Thomas,Greensleeves Records,UK,"LP, Album",1978
,http://s.pixogs.com/image/R-90-1202229-1278681587.jpeg,Dutty Rock,http://www.discogs.com/Sean-Paul-Dutty-Rock/release/1202229,/Sean-Paul-Dutty-Rock/release/1202229,Sean Paul,Atlantic|VP Records,Europe,"CD, Album",2003
,http://s.pixogs.com/image/R-90-1314221-1347448333-7808.jpeg,El Rayo-X,http://www.discogs.com/David-Lindley-El-Rayo-X/release/1314221,/David-Lindley-El-Rayo-X/release/1314221,David Lindley,Asylum Records,Europe,"LP, Album",1981
,http://s.pixogs.com/image/R-90-598707-1142719081.jpeg,Dub Landing Volume 2,http://www.discogs.com/Scientist-Prince-Jammy-Dub-Landing-Volume-2/master/21573,/Scientist-Prince-Jammy-Dub-Landing-Volume-2/master/21573,Scientist &|Prince Jammy,Starlight Records,UK,LP,1982
,http://s.pixogs.com/image/R-90-1063521-1228810506.jpeg,Youthman Skanking,http://www.discogs.com/Wayne-Smith-Youthman-Skanking/master/294919,/Wayne-Smith-Youthman-Skanking/master/294919,Wayne Smith,Black Joy,UK,"LP, Album",1982
,http://s.pixogs.com/image/R-90-2764887-1300021875.jpeg,Pass The Kouchie,http://www.discogs.com/Mighty-Diamonds-Pass-The-Kouchie/master/355913,/Mighty-Diamonds-Pass-The-Kouchie/master/355913,"Mighty Diamonds, The",Music Works Records,Jamaica,"7""",
,http://s.pixogs.com/image/R-90-2306757-1276246908.jpeg,Reggae Ambassador,http://www.discogs.com/Dutty-Ranks-Reggae-Ambassador/release/2306757,/Dutty-Ranks-Reggae-Ambassador/release/2306757,DJ Madd,Not On Label (War Series),US,"12"", W/Lbl, Unofficial, Ltd",2010
,http://s.pixogs.com/image/R-90-710178-1150503093.jpeg,Creation,http://www.discogs.com/Eek-A-Mouse-Creation/release/710178,/Eek-A-Mouse-Creation/release/710178,Eek-A-Mouse,Eek-A-Mouse Records,,"7"", Ltd, RE",2006
,http://s.pixogs.com/image/R-90-95075-1074447912.jpg,Skanking With The Upsetter - Rare Dubs 1971-1974,http://www.discogs.com/Lee-Perry-Skanking-With-The-Upsetter-Rare-Dubs-1971-1974/release/95075,/Lee-Perry-Skanking-With-The-Upsetter-Rare-Dubs-1971-1974/release/95075,Lee Perry,Jamaican Recordings,UK,"LP, Comp",2001
,http://s.pixogs.com/image/R-90-423554-1199028412.jpeg,Don't Slow Down / Don't Let It Pass You By,http://www.discogs.com/UB40-Dont-Slow-Down-Dont-Let-It-Pass-You-By/release/423554,/UB40-Dont-Slow-Down-Dont-Let-It-Pass-You-By/release/423554,UB40,DEP International|DEP International,UK,"7"", Single",1981
,http://s.pixogs.com/image/R-90-1726451-1295816719.jpeg,Weed Them Out,http://www.discogs.com/Little-Kirk-Weed-Them-Out/master/304184,/Little-Kirk-Weed-Them-Out/master/304184,Little Kirk,Ruddy's Music,US,"12""",1987
,http://s.pixogs.com/image/R-90-2190771-1268914897.jpeg,Electric Chair,http://www.discogs.com/Anthony-Redrose-Electric-Chair/release/2190771,/Anthony-Redrose-Electric-Chair/release/2190771,Anthony Redrose*,Dug Out,UK,"7"", RP",2010
,http://s.pixogs.com/image/R-90-210865-1378307798-5642.jpeg,Hi Hello,http://www.discogs.com/Sugar-Minott-Lover-D-Jerry-Johnson-Hasan-Bakr-Hi-Hello/release/210865,/Sugar-Minott-Lover-D-Jerry-Johnson-Hasan-Bakr-Hi-Hello/release/210865,Sugar Minott &|Lover D. /|Jerry Johnson /|Hasan Bakr,Wackie's,Germany,"12"", RE",2003
,http://s.pixogs.com/image/R-90-5206618-1387456784-6223.jpeg,Rap Pon Rydim,http://www.discogs.com/Tiger-Rap-Pon-Rydim/release/5206618,/Tiger-Rap-Pon-Rydim/release/5206618,Tiger,Dug Out,Germany,"7""",
,http://s.pixogs.com/image/R-90-1220364-1262446530.jpeg,Roosid Papale,http://www.discogs.com/Gunnar-Graps-And-Magnetic-Band-Roosid-Papale/release/1220364,/Gunnar-Graps-And-Magnetic-Band-Roosid-Papale/release/1220364,Gunnar Graps And|Magnetic Band,Мелодия,USSR,"LP, Album",1982
,http://s.pixogs.com/image/R-90-1626726-1245940996.jpeg,Talk To Me,http://www.discogs.com/Solo-Banton-Talk-To-Me/release/1626726,/Solo-Banton-Talk-To-Me/release/1626726,Solo Banton,Jahtari,Germany,"7""",2009
,http://s.pixogs.com/image/R-90-305743-1091201838.jpg,Look Out For The Devil,http://www.discogs.com/Junior-Dan-Look-Out-For-The-Devil/release/305743,/Junior-Dan-Look-Out-For-The-Devil/release/305743,Junior Dan,Honest Jon's Records,UK,"10""",
,http://s.pixogs.com/image/R-90-3651492-1345064156-8299.jpeg,Wanted Dread & Alive,http://www.discogs.com/Peter-Tosh-Wanted-Dread-Alive/release/3651492,/Peter-Tosh-Wanted-Dread-Alive/release/3651492,Peter Tosh,Rolling Stones Records|EMI Electrola,Germany,"LP, Album",1981
,http://s.pixogs.com/image/R-90-6946-1117662699.jpg,Beyond Planet Dub,http://www.discogs.com/Various-Beyond-Planet-Dub/release/6946,/Various-Beyond-Planet-Dub/release/6946,Various,Planet Dog,UK,"2xCD, Comp",1998
,http://s.pixogs.com/image/R-90-118786-1264011472.jpeg,Rock To Dis,http://www.discogs.com/Jamaica-Mean-Time-Featuring-DJ-Maxi-Jazz-Rock-To-Dis/master/20848,/Jamaica-Mean-Time-Featuring-DJ-Maxi-Jazz-Rock-To-Dis/master/20848,Jamaica Mean Time Featuring|D.J. Maxi Jazz*,Tam Tam Records,UK,"12""",1989
,http://s.pixogs.com/image/R-90-3432843-1330193323.jpeg,Gate Of Zion,http://www.discogs.com/Mighty-Diamonds-Gate-Of-Zion/master/506137,/Mighty-Diamonds-Gate-Of-Zion/master/506137,"Mighty Diamonds, The",Roots,UK,"7"", RP, Unofficial",2008
,http://s.pixogs.com/image/R-90-158115-002.jpg,Ital Breakfast,http://www.discogs.com/Dub-Syndicate-Ital-Breakfast/release/158115,/Dub-Syndicate-Ital-Breakfast/release/158115,Dub Syndicate,On-U Sound,UK,"CD, Album",1996
,http://s.pixogs.com/image/R-90-2488664-1326592958.jpeg,No,http://www.discogs.com/Solo-Banton-No/release/2488664,/Solo-Banton-No/release/2488664,Solo Banton,Jahtari,Germany,"7""",2010
,http://s.pixogs.com/image/R-90-2340054-1278096804.jpeg,Wikidness / Drunken Master (Remixes),http://www.discogs.com/Tes-La-Rok-Wikidness-Drunken-Master-Remixes/release/2340054,/Tes-La-Rok-Wikidness-Drunken-Master-Remixes/release/2340054,Tes La Rok,Noppa Recordings,Finland,"12""",2010
,http://s.pixogs.com/image/R-90-4291312-1360870208-5233.jpeg,Come Me Just A Come,http://www.discogs.com/Tenor-Saw-Come-Me-Just-A-Come/master/256828,/Tenor-Saw-Come-Me-Just-A-Come/master/256828,Tenor Saw,Blue Mountain Records,US,"12""",1987
,http://s.pixogs.com/image/R-90-423775-1411472893-4509.jpeg,Trojan Rocksteady Box Set,http://www.discogs.com/Various-Trojan-Rocksteady-Box-Set/release/423775,/Various-Trojan-Rocksteady-Box-Set/release/423775,Various,Trojan Records,UK,"3xLP, Comp + Box, Ltd",2001
,http://s.pixogs.com/image/R-90-1397925-1289859490.jpeg,Cliff Hanger,http://www.discogs.com/Jimmy-Cliff-Cliff-Hanger/release/1397925,/Jimmy-Cliff-Cliff-Hanger/release/1397925,Jimmy Cliff,CBS,Europe,"LP, Album",1985
,http://s.pixogs.com/image/R-90-2158400-1267156294.jpeg,Tribulation,http://www.discogs.com/Dennis-Brown-Observer-Style-Tribulation-Tribulation-Dub/master/311159,/Dennis-Brown-Observer-Style-Tribulation-Tribulation-Dub/master/311159,Dennis Brown,Observer,Jamaica,"7""",1973
,http://s.pixogs.com/image/R-90-1712227-1239007210.jpeg,Just Don't Want To Be Lonely / Revolutionary Rock,http://www.discogs.com/Freddie-McGregor-Just-Dont-Want-To-Be-Lonely/master/165213,/Freddie-McGregor-Just-Dont-Want-To-Be-Lonely/master/165213,Freddie McGregor /|Germain All Star*,Germain Records,UK,"7"", Single",1987
,http://s.pixogs.com/image/R-90-1088800-1191171686.jpeg,Cocoanut Woman / Island In The Sun,http://www.discogs.com/Harry-Belafonte-Cocoanut-Woman-Island-In-The-Sun/master/80172,/Harry-Belafonte-Cocoanut-Woman-Island-In-The-Sun/master/80172,Harry Belafonte,RCA Victor,Canada,"7""",1957
,http://s.pixogs.com/image/R-90-306922-1091962100.jpg,Forever Version,http://www.discogs.com/Dennis-Alcapone-Forever-Version/master/258474,/Dennis-Alcapone-Forever-Version/master/258474,Dennis Alcapone,Studio One,Jamaica,LP,1971
,http://s.pixogs.com/image/R-90-974222-1208015885.jpeg,22 Dynamic Hits - Vol. II,http://www.discogs.com/Various-22-Dynamic-Hits-Vol-II/master/600295,/Various-22-Dynamic-Hits-Vol-II/master/600295,Various,K-Tel,UK,"LP, Comp",1972
,http://s.pixogs.com/image/R-90-502859-1257112339.jpeg,I Think Its Going To Rain Today / My Way Of Thinking,http://www.discogs.com/UB40-I-Think-Its-Going-To-Rain-Today-My-Way-Of-Thinking/release/502859,/UB40-I-Think-Its-Going-To-Rain-Today-My-Way-Of-Thinking/release/502859,UB40,Graduate Records,UK,"7""",1980
,http://s.pixogs.com/image/R-90-394326-1401299557-1785.jpeg,"Ich Möchte Nicht, Dass Ihr Meine Lieder Singt!",http://www.discogs.com/Jan-Delay-Ich-M%C3%B6chte-Nicht-Dass-Ihr-Meine-Lieder-Singt/master/51797,/Jan-Delay-Ich-M%C3%B6chte-Nicht-Dass-Ihr-Meine-Lieder-Singt/master/51797,Jan Delay,Buback,Germany,"12""",2001
,http://s.pixogs.com/image/R-90-5495004-1409662089-8894.jpeg,Studio One Presents Jennifer Lara,http://www.discogs.com/Jennifer-Lara-Studio-One-Presents-Jennifer-Lara/master/270129,/Jennifer-Lara-Studio-One-Presents-Jennifer-Lara/master/270129,Jennifer Lara,Studio One,Jamaica,"LP, bla",1981
,http://s.pixogs.com/image/R-90-1540215-1346503987-3521.jpeg,Loch Ness Monster,http://www.discogs.com/Various-Loch-Ness-Monster/master/183562,/Various-Loch-Ness-Monster/master/183562,Various,Trojan Records,UK,"LP, Comp",1970
,http://s.pixogs.com/image/R-90-1140315-1365342555-5625.jpeg,The Stopper,http://www.discogs.com/Cutty-Ranks-The-Stopper/master/74166,/Cutty-Ranks-The-Stopper/master/74166,Cutty Ranks,Fashion Records,UK,"LP, Album",1991
,http://s.pixogs.com/image/R-90-1229854-1249040975.jpeg,Skite,http://www.discogs.com/Alberto-Y-Lost-Trios-Paranoias-Skite/release/1229854,/Alberto-Y-Lost-Trios-Paranoias-Skite/release/1229854,Alberto Y Lost Trios Paranoias,Logo Records,UK,"LP, Album",1978
,http://s.pixogs.com/image/R-90-748587-1267517382.jpeg,King Size Dub Volume 1,http://www.discogs.com/Various-King-Size-Dub-Volume-1/release/748587,/Various-King-Size-Dub-Volume-1/release/748587,Various,Echo Beach,Germany,"2xCD, Comp",1995
,http://s.pixogs.com/image/R-90-4804404-1376045143-3195.jpeg,Bluetrain Retrospective,http://www.discogs.com/Steve-OSullivan-Bluetrain-Retrospective/release/4804404,/Steve-OSullivan-Bluetrain-Retrospective/release/4804404,Steve O'Sullivan,Sushitech Records,Germany,"3x12"", Comp, Ltd, Blu",2013
,http://s.pixogs.com/image/R-90-4912910-1379246946-4828.jpeg,Rastafari / Rastafari Dubplate Mix,http://www.discogs.com/Alpha-Omega-Rastafari-Rastafari-Dubplate-Mix/master/636366,/Alpha-Omega-Rastafari-Rastafari-Dubplate-Mix/master/636366,Alpha & Omega,Partial Records,UK,"7""",2013
,http://s.pixogs.com/image/R-90-1410691-1252547022.jpeg,Death Of The Revolution,http://www.discogs.com/Quantic-Presenta-Flowering-Inferno-Death-Of-The-Revolution/release/1410691,/Quantic-Presenta-Flowering-Inferno-Death-Of-The-Revolution/release/1410691,Quantic Presenta|Flowering Inferno,Tru Thoughts,UK,"CD, Album",2008
,http://s.pixogs.com/image/R-90-620846-1410352575-7866.jpeg,Dub Unlimited,http://www.discogs.com/Bullwackies-All-Stars-Dub-Unlimited/release/620846,/Bullwackies-All-Stars-Dub-Unlimited/release/620846,Bullwackies All Stars,Wackie's,Germany,"LP, RE",2006
,http://s.pixogs.com/image/R-90-292450-1088665308.jpg,Dread In A Babylon,http://www.discogs.com/U-Roy-Dread-In-A-Babylon/release/292450,/U-Roy-Dread-In-A-Babylon/release/292450,U-Roy,Virgin,US,"LP, Album",1975
,http://s.pixogs.com/image/R-90-890292-1309316580.jpeg,Killer On The Rampage,http://www.discogs.com/Eddy-Grant-Killer-On-The-Rampage/release/890292,/Eddy-Grant-Killer-On-The-Rampage/release/890292,Eddy Grant,Portrait,US,"LP, Album",1982
,http://s.pixogs.com/image/R-90-485757-1410434713-6071.jpeg,Glory Dominion Power Majesty - Half Moon Productions,http://www.discogs.com/Various-Glory-Dominion-Power-Majesty-Half-Moon-Productions/master/232890,/Various-Glory-Dominion-Power-Majesty-Half-Moon-Productions/master/232890,Various,PK,UK,"2xLP, Comp",2003
,http://s.pixogs.com/image/R-90-895490-1226675874.jpeg,Ice Cream Booty / London,http://www.discogs.com/Cheeky-Ice-Cream-Booty-London/release/895490,/Cheeky-Ice-Cream-Booty-London/release/895490,Cheeky (4),Cheeky (2),UK,"12""",2007
,http://s.pixogs.com/image/R-90-3001699-1378841995-9508.jpeg,Tenament Yard,http://www.discogs.com/Jacob-Miller-Tenament-Yard/master/490474,/Jacob-Miller-Tenament-Yard/master/490474,Jacob Miller,Arab,Jamaica,"7"", RP, M/Print",
,http://s.pixogs.com/image/R-90-853484-1165589289.jpeg,Ethiopia / Unity,http://www.discogs.com/Aisha-Morrison-Ethiopia-Unity/master/528131,/Aisha-Morrison-Ethiopia-Unity/master/528131,Aisha Morrison,Black Art,UK,"7""",2006
,http://s.pixogs.com/image/R-90-1606330-1326669290.jpeg,Bad Mind,http://www.discogs.com/Hoodz-Bad-Mind/release/1606330,/Hoodz-Bad-Mind/release/1606330,Hoodz,Lo Dubs,US,"12""",2009
,http://s.pixogs.com/image/R-90-846406-1410351748-9919.jpeg,London Is The Place For Me 3,http://www.discogs.com/Ambrose-Adekoya-Campbell-London-Is-The-Place-For-Me-3/release/846406,/Ambrose-Adekoya-Campbell-London-Is-The-Place-For-Me-3/release/846406,Ambrose Adekoya Campbell,Honest Jon's Records,UK,2xLP,2006
,http://s.pixogs.com/image/R-90-2138785-1276246991.jpeg,Zions Gate / Fallen Angel,http://www.discogs.com/OSC-Zions-Gate-Fallen-Angel/release/2138785,/OSC-Zions-Gate-Fallen-Angel/release/2138785,OSC (2),Not On Label (War Series),US,"12"", W/Lbl, Unofficial, Ltd",2010
,http://s.pixogs.com/image/R-90-2761613-1300312658.jpeg,Police & Thieves,http://www.discogs.com/Junior-Murvin-Police-Thieves/release/2761613,/Junior-Murvin-Police-Thieves/release/2761613,Junior Murvin,Upsetter,Jamaica,"LP, Album, RP",
,http://s.pixogs.com/image/R-90-2861726-1329677800.jpeg,God Of Love,http://www.discogs.com/Bad-Brains-God-Of-Love/release/2861726,/Bad-Brains-God-Of-Love/release/2861726,Bad Brains,Maverick,US,"LP, RE + 7"", Bon",2011
,http://s.pixogs.com/image/R-90-826303-1162747402.jpeg,Keepin' Me,http://www.discogs.com/Stereotyp-Keepin-Me/master/15416,/Stereotyp-Keepin-Me/master/15416,Stereotyp,G-Stone Recordings,Austria,"CD, Album",2006
,http://s.pixogs.com/image/R-90-1564303-1292183321.jpeg,The Legendary Godfather Of Ska - Volume 1 - The Pama Years (1969-1971),http://www.discogs.com/Laurel-Aitken-The-Legendary-Godfather-Of-Ska-Volume-1-The-Pama-Years-1969-1971/release/1564303,/Laurel-Aitken-The-Legendary-Godfather-Of-Ska-Volume-1-The-Pama-Years-1969-1971/release/1564303,Laurel Aitken,Grover Records,Germany,"LP, Comp",1998
,http://s.pixogs.com/image/R-90-1690901-1237198385.jpeg,Ska Strictly For You,http://www.discogs.com/Various-Ska-Strictly-For-You/master/253038,/Various-Ska-Strictly-For-You/master/253038,Various,ND Records (2),Jamaica,"LP, Comp",1965
,http://s.pixogs.com/image/R-90-2197912-1348178781-8489.jpeg,What A Great Day (It Will Be),http://www.discogs.com/Locksley-Castel-What-A-Great-Day-It-Will-Be/master/294176,/Locksley-Castel-What-A-Great-Day-It-Will-Be/master/294176,Locksley Castel*,Sufferers Heights,UK,"12""",1979
,http://s.pixogs.com/image/R-90-1184323-1212097835.jpeg,"No, No, No",http://www.discogs.com/Dawn-Penn-No-No-No/master/169696,/Dawn-Penn-No-No-No/master/169696,Dawn Penn,Big Beat,Europe,"CD, Album",1994
,http://s.pixogs.com/image/R-90-1827857-1247930601.jpeg,Legend - The Best Of Bob Marley & The Wailers,http://www.discogs.com/Bob-Marley-The-Wailers-Legend-The-Best-Of-Bob-Marley-The-Wailers/release/1827857,/Bob-Marley-The-Wailers-Legend-The-Best-Of-Bob-Marley-The-Wailers/release/1827857,Bob Marley & The Wailers,Tuff Gong|Island Records,UK,"CD, Comp, RM, RP",1992
,http://s.pixogs.com/image/R-90-3548467-1334832903.jpeg,Legalize It (Echodelic Remixes),http://www.discogs.com/Peter-Tosh-Legalize-It-Echodelic-Remixes/release/3548467,/Peter-Tosh-Legalize-It-Echodelic-Remixes/release/3548467,Peter Tosh,Delicious Vinyl,US,"10"", Pic, Ltd",2012
,http://s.pixogs.com/image/R-90-572021-1138574889.jpeg,Take It Slow,http://www.discogs.com/Boozoo-Bajou-Take-It-Slow/release/572021,/Boozoo-Bajou-Take-It-Slow/release/572021,Boozoo Bajou,Studio !K7,Germany,"12""",2005
